"trip_id","trip_duration","trip_distance","passenger_count","fare_amount","tolls_amount","tip","tip_amount","period_of_day","pickup_date","period_of_month","pickup_day","pickup_hour","pickup_min","pickup_sec","pickup_time","dropoff_time"
2479625,24.5,4.19,3,18.5,0,"Tip",4.36,"morning",30,"end","Sat",8,19,37,2022-04-30 08:19:37,2022-04-30 08:44:05
419788,3.2,0.45,1,4,0,"Tip",1.95,"evening",5,"beginning","Tue",19,55,35,2022-04-05 19:55:35,2022-04-05 19:58:49
767255,12.1,1.4,4,9,0,"Tip",1.92,"evening",9,"beginning","Sat",16,29,59,2022-04-09 16:29:59,2022-04-09 16:42:06
2127838,11.7,2,1,10,0,"Tip",3.95,"morning",26,"end","Tue",10,28,10,2022-04-26 10:28:10,2022-04-26 10:39:50
401588,20,3.1,1,14,0,"Tip",3.65,"afternoon",5,"beginning","Tue",15,49,32,2022-04-05 15:49:32,2022-04-05 16:09:32
829443,15.1,2.5,1,12,0,"Tip",3.8,"morning",10,"middle","Sun",10,18,52,2022-04-10 10:18:52,2022-04-10 10:33:57
938386,13.4,3.75,1,13,0,"Tip",4.2,"evening",11,"middle","Mon",20,15,26,2022-04-11 20:15:26,2022-04-11 20:28:51
952313,5.1,0.6,1,5,0,"No Tip",0,"night",12,"middle","Tue",5,30,2,2022-04-12 05:30:02,2022-04-12 05:35:08
832650,48.4,10.72,1,40.5,6.55,"Tip",0.01,"morning",10,"middle","Sun",11,3,51,2022-04-10 11:03:51,2022-04-10 11:52:17
249750,4.7,1.1,1,5.5,0,"Tip",1.85,"evening",3,"beginning","Sun",17,21,27,2022-04-03 17:21:27,2022-04-03 17:26:07
583257,23.3,9.8,2,29,0,"Tip",6.4,"afternoon",7,"beginning","Thu",15,45,33,2022-04-07 15:45:33,2022-04-07 16:08:49
1185740,5.4,1.05,1,6,0,"Tip",1.96,"evening",14,"middle","Thu",16,39,11,2022-04-14 16:39:11,2022-04-14 16:44:33
1048999,5.8,0.74,2,5.5,0,"Tip",1,"morning",13,"middle","Wed",8,19,37,2022-04-13 08:19:37,2022-04-13 08:25:24
1531192,3.4,0.4,1,4,0,"Tip",3,"morning",19,"middle","Tue",9,28,54,2022-04-19 09:28:54,2022-04-19 09:32:18
109576,5.4,1,0,6,0,"Tip",1.85,"night",2,"beginning","Sat",5,40,46,2022-04-02 05:40:46,2022-04-02 05:46:11
1641570,15.6,2.59,1,12,0,"Tip",3.26,"afternoon",20,"end","Wed",14,45,31,2022-04-20 14:45:31,2022-04-20 15:01:08
2389441,14,1.65,1,10,0,"Tip",2.66,"morning",29,"end","Fri",8,21,36,2022-04-29 08:21:36,2022-04-29 08:35:37
1388682,7.6,1.24,1,7,0,"Tip",2.06,"morning",17,"middle","Sun",8,48,24,2022-04-17 08:48:24,2022-04-17 08:56:02
1961206,4.9,0.9,1,5.5,0,"Tip",1,"night",24,"end","Sun",5,47,33,2022-04-24 05:47:33,2022-04-24 05:52:27
2457459,14.3,3.54,1,13,0,"No Tip",0,"evening",29,"end","Fri",21,21,29,2022-04-29 21:21:29,2022-04-29 21:35:45
2326606,7.1,1.29,1,7,0,"Tip",1.5,"afternoon",28,"end","Thu",13,19,27,2022-04-28 13:19:27,2022-04-28 13:26:34
1297867,16.6,4.51,1,16.5,0,"Tip",1,"night",16,"middle","Sat",3,4,15,2022-04-16 03:04:15,2022-04-16 03:20:48
250247,4.6,0.76,4,5,0,"Tip",1,"evening",3,"beginning","Sun",17,38,39,2022-04-03 17:38:39,2022-04-03 17:43:16
120691,12.4,1.73,1,9.5,0,"Tip",3.2,"morning",2,"beginning","Sat",8,53,44,2022-04-02 08:53:44,2022-04-02 09:06:09
656587,13.8,1.9,1,10.5,0,"Tip",2.95,"afternoon",8,"beginning","Fri",13,23,5,2022-04-08 13:23:05,2022-04-08 13:36:54
1995362,4.2,0.5,1,4.5,0,"Tip",2.2,"afternoon",24,"end","Sun",13,25,41,2022-04-24 13:25:41,2022-04-24 13:29:54
2460884,3.4,1.1,1,5,0,"Tip",1,"night",29,"end","Fri",22,29,42,2022-04-29 22:29:42,2022-04-29 22:33:03
2228743,13.1,2.02,1,10.5,0,"Tip",2.96,"afternoon",27,"end","Wed",13,36,8,2022-04-27 13:36:08,2022-04-27 13:49:13
2068281,8.9,1.6,2,8.5,0,"Tip",2.55,"afternoon",25,"end","Mon",14,8,2,2022-04-25 14:08:02,2022-04-25 14:16:59
228544,4.7,0.53,2,5,0,"Tip",1.7,"afternoon",3,"beginning","Sun",12,10,11,2022-04-03 12:10:11,2022-04-03 12:14:54
1589568,8.4,1.14,1,7,0,"Tip",2.06,"night",20,"end","Wed",3,40,25,2022-04-20 03:40:25,2022-04-20 03:48:47
916021,6.8,0.9,1,6,0,"Tip",1.2,"afternoon",11,"middle","Mon",14,5,12,2022-04-11 14:05:12,2022-04-11 14:12:01
634443,5.4,0.45,1,5,0,"Tip",2.08,"morning",8,"beginning","Fri",9,30,33,2022-04-08 09:30:33,2022-04-08 09:35:59
1470259,8.2,1.38,1,8,0,"Tip",2.2,"afternoon",18,"middle","Mon",12,32,30,2022-04-18 12:32:30,2022-04-18 12:40:42
412527,7.9,1.9,1,8,0,"Tip",2.36,"evening",5,"beginning","Tue",17,33,38,2022-04-05 17:33:38,2022-04-05 17:41:30
1196292,9.1,1.4,1,8,0,"Tip",2.36,"evening",14,"middle","Thu",18,9,33,2022-04-14 18:09:33,2022-04-14 18:18:39
2274759,7,1.4,1,7,0,"Tip",2.06,"night",28,"end","Thu",3,56,4,2022-04-28 03:56:04,2022-04-28 04:03:04
1300087,25.4,5.04,1,20.5,0,"Tip",4.76,"night",16,"middle","Sat",5,28,22,2022-04-16 05:28:22,2022-04-16 05:53:48
634372,38.3,12.83,4,38.5,6.55,"Tip",9.67,"morning",8,"beginning","Fri",9,39,44,2022-04-08 09:39:44,2022-04-08 10:18:00
2199206,18,1.63,1,12,0,"Tip",3.06,"morning",27,"end","Wed",7,23,54,2022-04-27 07:23:54,2022-04-27 07:41:51
2354526,20,4.6,3,17,0,"Tip",4.15,"evening",28,"end","Thu",18,17,30,2022-04-28 18:17:30,2022-04-28 18:37:27
1258467,9.1,1.66,2,8.5,0,"Tip",2.56,"afternoon",15,"middle","Fri",14,51,36,2022-04-15 14:51:36,2022-04-15 15:00:39
2277151,10.4,2.1,1,10,0,"Tip",2.65,"night",28,"end","Thu",3,33,2,2022-04-28 03:33:02,2022-04-28 03:43:29
2258770,17.6,4.4,3,16,0,"Tip",3.96,"evening",27,"end","Wed",17,43,33,2022-04-27 17:43:33,2022-04-27 18:01:12
1434440,10.8,2.99,2,11,0,"Tip",2,"night",18,"middle","Mon",3,8,22,2022-04-18 03:08:22,2022-04-18 03:19:11
1906010,10.4,0.88,1,8,0,"Tip",1,"afternoon",23,"end","Sat",12,45,59,2022-04-23 12:45:59,2022-04-23 12:56:26
1128093,24.1,5.09,1,19.5,0,"Tip",5.7,"morning",14,"middle","Thu",6,15,5,2022-04-14 06:15:05,2022-04-14 06:39:09
1446351,3,0.45,2,4,0,"Tip",1.46,"morning",18,"middle","Mon",6,19,56,2022-04-18 06:19:56,2022-04-18 06:22:59
233413,19.8,3.41,4,15.5,0,"Tip",1.88,"afternoon",3,"beginning","Sun",13,17,3,2022-04-03 13:17:03,2022-04-03 13:36:51
26070,11.4,1.32,1,8.5,0,"Tip",2.36,"morning",1,"beginning","Fri",9,38,58,2022-04-01 09:38:58,2022-04-01 09:50:21
2107517,42.4,6.26,1,28.5,0,"Tip",2,"morning",26,"end","Tue",6,40,55,2022-04-26 06:40:55,2022-04-26 07:23:20
1578581,8.5,1.81,1,8.5,0,"Tip",1.84,"evening",19,"middle","Tue",18,21,42,2022-04-19 18:21:42,2022-04-19 18:30:12
2475794,9.3,1.23,2,7.5,0,"Tip",1.94,"morning",30,"end","Sat",7,45,3,2022-04-30 07:45:03,2022-04-30 07:54:20
2521280,13.7,1.81,1,10,0,"Tip",3.99,"afternoon",30,"end","Sat",15,18,20,2022-04-30 15:18:20,2022-04-30 15:32:03
218896,10.8,1.33,1,8.5,0,"Tip",2.36,"morning",3,"beginning","Sun",9,10,58,2022-04-03 09:10:58,2022-04-03 09:21:47
206453,5.3,1,1,6,0,"Tip",2.3,"morning",3,"beginning","Sun",7,39,6,2022-04-03 07:39:06,2022-04-03 07:44:22
2195963,4.2,0.46,4,4.5,0,"Tip",1.56,"morning",27,"end","Wed",6,57,41,2022-04-27 06:57:41,2022-04-27 07:01:56
1161807,11.7,1.2,1,9,0,"Tip",2.65,"afternoon",14,"middle","Thu",12,39,12,2022-04-14 12:39:12,2022-04-14 12:50:54
327700,7.5,1.1,1,7,0,"Tip",2.7,"evening",4,"beginning","Mon",18,9,0,2022-04-04 18:09:00,2022-04-04 18:16:28
13690,6.4,1.01,2,6,0,"Tip",1.86,"morning",1,"beginning","Fri",6,4,42,2022-04-01 06:04:42,2022-04-01 06:11:07
2175292,5.8,1.14,1,6,0,"Tip",1.96,"evening",26,"end","Tue",19,9,18,2022-04-26 19:09:18,2022-04-26 19:15:04
1538616,6.8,1,1,6.5,0,"Tip",1.27,"morning",19,"middle","Tue",11,4,2,2022-04-19 11:04:02,2022-04-19 11:10:48
1956124,3.5,1.03,2,5,0,"Tip",2.08,"night",24,"end","Sun",2,29,22,2022-04-24 02:29:22,2022-04-24 02:32:55
1976093,2.7,0.8,1,4.5,0,"Tip",1.56,"morning",24,"end","Sun",9,34,9,2022-04-24 09:34:09,2022-04-24 09:36:53
1260587,6.5,0.82,1,6,0,"Tip",8,"afternoon",15,"middle","Fri",14,12,44,2022-04-15 14:12:44,2022-04-15 14:19:12
1711288,19.4,6.74,1,21.5,0,"Tip",2.48,"morning",21,"end","Thu",10,29,41,2022-04-21 10:29:41,2022-04-21 10:49:07
2008275,9.2,1.2,1,6.5,0,"Tip",0.78,"evening",24,"end","Sun",17,14,1,2022-04-24 17:14:01,2022-04-24 17:23:13
559189,7.4,1.05,1,6.5,0,"Tip",1.47,"morning",7,"beginning","Thu",11,25,10,2022-04-07 11:25:10,2022-04-07 11:32:34
1603436,24.8,2.95,1,16.5,0,"Tip",3.96,"morning",20,"end","Wed",6,16,9,2022-04-20 06:16:09,2022-04-20 06:40:55
2282633,11.6,2.58,2,10,0,"Tip",3.32,"night",28,"end","Thu",5,28,51,2022-04-28 05:28:51,2022-04-28 05:40:25
831515,15.2,2.98,1,12.5,0,"Tip",3.16,"morning",10,"middle","Sun",11,36,51,2022-04-10 11:36:51,2022-04-10 11:52:05
2272112,7.7,1.4,1,7.5,0,"Tip",2,"night",27,"end","Wed",23,39,51,2022-04-27 23:39:51,2022-04-27 23:47:32
180986,13.6,2.08,1,11,0,"Tip",2,"evening",2,"beginning","Sat",19,27,51,2022-04-02 19:27:51,2022-04-02 19:41:28
1095739,19.3,3.65,1,15,0,"Tip",1,"evening",13,"middle","Wed",16,46,49,2022-04-13 16:46:49,2022-04-13 17:06:07
663513,9.8,1.49,2,8.5,0,"Tip",2.56,"afternoon",8,"beginning","Fri",14,3,4,2022-04-08 14:03:04,2022-04-08 14:12:50
2018394,6.9,1.29,1,7,0,"Tip",2.58,"night",25,"end","Mon",2,23,44,2022-04-25 02:23:44,2022-04-25 02:30:36
329683,22.8,10.47,1,31,6.55,"Tip",10.34,"evening",4,"beginning","Mon",18,38,31,2022-04-04 18:38:31,2022-04-04 19:01:20
1204980,7,0.92,1,6.5,0,"Tip",2.06,"evening",14,"middle","Thu",21,12,19,2022-04-14 21:12:19,2022-04-14 21:19:16
1039057,16.3,2.91,1,13.5,0,"Tip",3.36,"morning",13,"middle","Wed",6,34,11,2022-04-13 06:34:11,2022-04-13 06:50:27
1767400,13,3.73,1,13,0,"Tip",3.36,"night",21,"end","Thu",22,32,29,2022-04-21 22:32:29,2022-04-21 22:45:27
66830,13.2,1.88,1,10,0,"Tip",4.29,"afternoon",1,"beginning","Fri",15,50,57,2022-04-01 15:50:57,2022-04-01 16:04:10
1381855,8.8,2.96,1,10,0,"Tip",2,"morning",17,"middle","Sun",6,27,12,2022-04-17 06:27:12,2022-04-17 06:35:59
521549,20.7,2.74,1,14.5,0,"Tip",2,"night",7,"beginning","Thu",4,43,4,2022-04-07 04:43:04,2022-04-07 05:03:44
2505537,15.8,4,1,14.5,0,"Tip",3.55,"afternoon",30,"end","Sat",13,44,20,2022-04-30 13:44:20,2022-04-30 14:00:06
678989,15,1.13,1,10,0,"Tip",2.76,"evening",8,"beginning","Fri",16,32,59,2022-04-08 16:32:59,2022-04-08 16:48:00
970226,24.3,1.74,1,15,0,"Tip",3.66,"morning",12,"middle","Tue",9,45,7,2022-04-12 09:45:07,2022-04-12 10:09:25
904517,10.6,1.86,1,9,0,"Tip",2.66,"afternoon",11,"middle","Mon",12,53,58,2022-04-11 12:53:58,2022-04-11 13:04:34
1441055,11.7,2.23,1,10,0,"Tip",2.66,"night",18,"middle","Mon",5,31,18,2022-04-18 05:31:18,2022-04-18 05:42:58
293019,5.4,0.89,1,5.5,0,"Tip",1.76,"morning",4,"beginning","Mon",11,1,10,2022-04-04 11:01:10,2022-04-04 11:06:36
1614783,11.4,1.06,2,8,0,"Tip",2.26,"morning",20,"end","Wed",9,21,51,2022-04-20 09:21:51,2022-04-20 09:33:14
1451088,36,9.8,2,34,0,"Tip",9.3,"morning",18,"middle","Mon",8,9,27,2022-04-18 08:09:27,2022-04-18 08:45:29
1414934,21.4,9.2,3,27.5,6.55,"Tip",7.7,"afternoon",17,"middle","Sun",14,24,11,2022-04-17 14:24:11,2022-04-17 14:45:38
1787995,12.2,1.75,1,10,0,"Tip",2.66,"morning",22,"end","Fri",7,47,48,2022-04-22 07:47:48,2022-04-22 08:00:03
2238598,4.8,0.83,1,5.5,0,"Tip",2.94,"afternoon",27,"end","Wed",14,24,38,2022-04-27 14:24:38,2022-04-27 14:29:25
455665,64.4,22.22,1,65,0,"Tip",10,"morning",6,"beginning","Wed",9,51,15,2022-04-06 09:51:15,2022-04-06 10:55:39
2375329,26.1,6.73,1,23,0,"Tip",5.01,"night",29,"end","Fri",4,53,35,2022-04-29 04:53:35,2022-04-29 05:19:42
2087010,5.6,1.32,1,6,0,"Tip",0.73,"evening",25,"end","Mon",18,27,21,2022-04-25 18:27:21,2022-04-25 18:32:56
24773,16.4,6.44,1,20,0,"Tip",2,"morning",1,"beginning","Fri",8,4,46,2022-04-01 08:04:46,2022-04-01 08:21:09
641424,8.6,0.8,2,7,0,"Tip",2.06,"morning",8,"beginning","Fri",10,48,59,2022-04-08 10:48:59,2022-04-08 10:57:33
694573,30,4.7,4,21,0,"Tip",4.96,"evening",8,"beginning","Fri",19,48,3,2022-04-08 19:48:03,2022-04-08 20:18:02
347885,8.7,0.54,1,6.5,0,"Tip",1.96,"night",5,"beginning","Tue",5,10,32,2022-04-05 05:10:32,2022-04-05 05:19:13
1037077,27.1,4.03,2,18.5,0,"Tip",4.36,"night",13,"middle","Wed",5,44,26,2022-04-13 05:44:26,2022-04-13 06:11:32
615250,4,0.71,2,4.5,0,"Tip",1.56,"night",8,"beginning","Fri",4,56,12,2022-04-08 04:56:12,2022-04-08 05:00:09
431864,11,1.4,1,8.5,0,"Tip",2.35,"night",6,"beginning","Wed",4,4,27,2022-04-06 04:04:27,2022-04-06 04:15:25
702897,2.2,0.33,1,3.5,0,"Tip",2.19,"evening",8,"beginning","Fri",21,59,28,2022-04-08 21:59:28,2022-04-08 22:01:40
997027,8.3,1.38,1,7.5,0,"Tip",2,"afternoon",12,"middle","Tue",14,0,20,2022-04-12 14:00:20,2022-04-12 14:08:41
862350,13.6,3,1,12,0,"Tip",3.3,"evening",10,"middle","Sun",19,50,52,2022-04-10 19:50:52,2022-04-10 20:04:27
216449,4.7,1.26,1,6,0,"Tip",1.86,"morning",3,"beginning","Sun",9,52,32,2022-04-03 09:52:32,2022-04-03 09:57:14
2093887,4.2,1.74,1,6.5,0,"Tip",1.96,"night",26,"end","Tue",3,13,22,2022-04-26 03:13:22,2022-04-26 03:17:36
2410850,10.3,1.83,1,9,0,"Tip",1,"afternoon",29,"end","Fri",12,26,41,2022-04-29 12:26:41,2022-04-29 12:37:00
2516555,8.1,0.9,2,6.5,0,"Tip",2,"afternoon",30,"end","Sat",14,54,48,2022-04-30 14:54:48,2022-04-30 15:02:52
2447725,35.4,17.9,1,52,0,"Tip",10.9,"evening",29,"end","Fri",19,47,31,2022-04-29 19:47:31,2022-04-29 20:22:53
1094823,3.6,0.69,1,4.5,0,"Tip",2.49,"evening",13,"middle","Wed",16,41,59,2022-04-13 16:41:59,2022-04-13 16:45:38
346043,38.7,8,1,32,0,"Tip",7.05,"night",5,"beginning","Tue",5,10,43,2022-04-05 05:10:43,2022-04-05 05:49:23
502151,14.1,1.8,1,9.5,0,"Tip",2.65,"evening",6,"beginning","Wed",17,14,56,2022-04-06 17:14:56,2022-04-06 17:29:03
441031,10.3,0.92,1,8,0,"No Tip",0,"morning",6,"beginning","Wed",6,11,18,2022-04-06 06:11:18,2022-04-06 06:21:35
1127649,18.8,2.8,1,13.5,0,"Tip",5,"morning",14,"middle","Thu",6,1,19,2022-04-14 06:01:19,2022-04-14 06:20:08
1995055,7.8,1.25,5,7.5,0,"Tip",2.16,"afternoon",24,"end","Sun",13,13,56,2022-04-24 13:13:56,2022-04-24 13:21:43
962932,13,1.18,1,9,0,"Tip",3.69,"morning",12,"middle","Tue",7,32,48,2022-04-12 07:32:48,2022-04-12 07:45:47
1907600,17.4,2.28,1,12.5,0,"Tip",3.95,"afternoon",23,"end","Sat",13,4,40,2022-04-23 13:04:40,2022-04-23 13:22:04
426193,27.3,2.48,1,17,0,"Tip",3.5,"night",6,"beginning","Wed",3,53,21,2022-04-06 03:53:21,2022-04-06 04:20:41
594108,5.3,1.23,1,6,0,"Tip",1.96,"evening",7,"beginning","Thu",17,33,56,2022-04-07 17:33:56,2022-04-07 17:39:14
2539882,20.8,5.41,1,19.5,0,"Tip",4.66,"evening",30,"end","Sat",19,20,7,2022-04-30 19:20:07,2022-04-30 19:40:55
2528092,15.3,1.93,1,11,0,"Tip",2,"evening",30,"end","Sat",17,23,56,2022-04-30 17:23:56,2022-04-30 17:39:16
2037113,13.6,1.95,1,10.5,0,"Tip",4.14,"morning",25,"end","Mon",8,38,14,2022-04-25 08:38:14,2022-04-25 08:51:49
369325,12.4,1.09,1,9,0,"Tip",2.46,"morning",5,"beginning","Tue",10,7,9,2022-04-05 10:07:09,2022-04-05 10:19:32
1423241,6.8,1.43,1,7,0,"Tip",2.16,"evening",17,"middle","Sun",17,9,29,2022-04-17 17:09:29,2022-04-17 17:16:17
21361,19.2,2.4,1,13,0,"Tip",2.45,"morning",1,"beginning","Fri",8,19,23,2022-04-01 08:19:23,2022-04-01 08:38:36
174150,20.2,5.15,1,19,0,"Tip",4,"evening",2,"beginning","Sat",18,0,17,2022-04-02 18:00:17,2022-04-02 18:20:31
2464171,10.9,2.93,1,11,0,"Tip",4.29,"night",30,"end","Sat",2,47,26,2022-04-30 02:47:26,2022-04-30 02:58:20
2431912,13.1,2.98,1,12,0,"Tip",3.16,"evening",29,"end","Fri",16,5,58,2022-04-29 16:05:58,2022-04-29 16:19:01
2192104,23.7,3.11,2,16.5,0,"Tip",2,"night",27,"end","Wed",5,43,22,2022-04-27 05:43:22,2022-04-27 06:07:03
658998,16.8,5.9,1,19,0,"Tip",4.66,"afternoon",8,"beginning","Fri",13,3,58,2022-04-08 13:03:58,2022-04-08 13:20:44
2093439,11.7,1.97,1,10,0,"Tip",1,"night",26,"end","Tue",3,11,3,2022-04-26 03:11:03,2022-04-26 03:22:42
1619278,8.4,0.74,3,7,0,"Tip",2.06,"morning",20,"end","Wed",10,55,12,2022-04-20 10:55:12,2022-04-20 11:03:37
568036,21.9,1.7,1,13.5,0,"Tip",3.55,"afternoon",7,"beginning","Thu",13,24,16,2022-04-07 13:24:16,2022-04-07 13:46:07
117955,12.9,2.15,1,10.5,0,"Tip",2.76,"morning",2,"beginning","Sat",7,51,56,2022-04-02 07:51:56,2022-04-02 08:04:51
1061999,6.6,0.9,3,6.5,0,"Tip",1.95,"morning",13,"middle","Wed",11,39,20,2022-04-13 11:39:20,2022-04-13 11:45:55
2164865,23,8.1,1,26,0,"Tip",5.5,"evening",26,"end","Tue",17,4,11,2022-04-26 17:04:11,2022-04-26 17:27:11
1983407,4.2,0.37,3,4.5,0,"Tip",1.56,"morning",24,"end","Sun",11,2,57,2022-04-24 11:02:57,2022-04-24 11:07:06
293192,20.4,3.24,2,14.5,0,"Tip",3.56,"morning",4,"beginning","Mon",11,16,54,2022-04-04 11:16:54,2022-04-04 11:37:15
1366555,7.1,1.22,1,6.5,0,"Tip",2,"evening",16,"middle","Sat",20,17,28,2022-04-16 20:17:28,2022-04-16 20:24:35
1182823,9.9,1.4,2,8,0,"Tip",1,"evening",14,"middle","Thu",16,47,5,2022-04-14 16:47:05,2022-04-14 16:56:57
2073192,17.1,8.31,2,25,6.55,"Tip",11.13,"afternoon",25,"end","Mon",15,36,44,2022-04-25 15:36:44,2022-04-25 15:53:51
334300,8.1,2.4,1,9,0,"Tip",1.5,"night",5,"beginning","Tue",0,13,58,2022-04-05 00:13:58,2022-04-05 00:22:05
1094871,6.7,1.69,1,7.5,0,"Tip",1.7,"evening",13,"middle","Wed",16,28,47,2022-04-13 16:28:47,2022-04-13 16:35:31
157385,3.9,0.61,1,4.5,0,"Tip",1.56,"afternoon",2,"beginning","Sat",15,56,47,2022-04-02 15:56:47,2022-04-02 16:00:41
1648454,11.5,2.25,1,10.5,0,"Tip",3,"afternoon",20,"end","Wed",15,58,59,2022-04-20 15:58:59,2022-04-20 16:10:29
1903625,28.5,3.46,1,19,0,"Tip",4.46,"afternoon",23,"end","Sat",12,11,1,2022-04-23 12:11:01,2022-04-23 12:39:30
1951710,13.3,2.61,3,11.5,0,"Tip",1.53,"night",23,"end","Sat",22,28,41,2022-04-23 22:28:41,2022-04-23 22:41:59
1936292,20.2,4.2,1,16.5,0,"Tip",4.05,"evening",23,"end","Sat",18,23,21,2022-04-23 18:23:21,2022-04-23 18:43:33
1995963,3.8,0.75,1,5,0,"Tip",2.08,"afternoon",24,"end","Sun",14,48,47,2022-04-24 14:48:47,2022-04-24 14:52:34
2287119,23.8,3.36,1,16.5,0,"Tip",3.96,"morning",28,"end","Thu",6,47,50,2022-04-28 06:47:50,2022-04-28 07:11:39
1279179,8.4,1.97,1,8.5,0,"Tip",1.7,"evening",15,"middle","Fri",18,50,28,2022-04-15 18:50:28,2022-04-15 18:58:54
243010,13.9,7.45,1,22.5,0,"Tip",5.16,"afternoon",3,"beginning","Sun",15,24,26,2022-04-03 15:24:26,2022-04-03 15:38:19
1447243,6.3,1.2,1,6.5,0,"Tip",1.95,"morning",18,"middle","Mon",7,34,58,2022-04-18 07:34:58,2022-04-18 07:41:14
700730,4.2,0.88,1,5,0,"Tip",0.88,"evening",8,"beginning","Fri",21,20,49,2022-04-08 21:20:49,2022-04-08 21:25:04
2024265,6.1,0.79,1,5.5,0,"Tip",1.2,"night",25,"end","Mon",4,49,47,2022-04-25 04:49:47,2022-04-25 04:55:52
2471895,2.5,0.6,2,4,0,"Tip",1.46,"morning",30,"end","Sat",6,14,42,2022-04-30 06:14:42,2022-04-30 06:17:12
308265,2.6,0.6,1,4,0,"Tip",1.66,"afternoon",4,"beginning","Mon",14,37,49,2022-04-04 14:37:49,2022-04-04 14:40:28
1947046,8.9,2.08,1,8.5,0,"Tip",1.48,"evening",23,"end","Sat",20,23,6,2022-04-23 20:23:06,2022-04-23 20:31:58
1740272,6.4,1.33,1,6.5,0,"Tip",1.62,"afternoon",21,"end","Thu",15,35,23,2022-04-21 15:35:23,2022-04-21 15:41:45
603485,30.5,16.15,1,46,0,"Tip",2,"evening",7,"beginning","Thu",20,19,36,2022-04-07 20:19:36,2022-04-07 20:50:07
1763260,7.8,1.34,1,7,0,"Tip",3.24,"evening",21,"end","Thu",20,22,35,2022-04-21 20:22:35,2022-04-21 20:30:20
1861452,6.3,1.6,1,6.5,0,"Tip",1,"evening",22,"end","Fri",21,6,14,2022-04-22 21:06:14,2022-04-22 21:12:33
2210471,28.9,2.48,1,18,0,"Tip",2,"morning",27,"end","Wed",9,6,16,2022-04-27 09:06:16,2022-04-27 09:35:11
1744618,3.7,0.9,1,5,0,"Tip",1.75,"evening",21,"end","Thu",16,5,18,2022-04-21 16:05:18,2022-04-21 16:08:59
1517117,24.6,2.3,1,15,0,"Tip",2,"morning",19,"middle","Tue",6,19,9,2022-04-19 06:19:09,2022-04-19 06:43:44
2436678,8.9,2.11,1,9,0,"Tip",3.84,"evening",29,"end","Fri",17,16,1,2022-04-29 17:16:01,2022-04-29 17:24:53
1528517,11.8,1.55,1,9.5,0,"Tip",3.84,"morning",19,"middle","Tue",9,43,23,2022-04-19 09:43:23,2022-04-19 09:55:10
1348701,9,1.35,1,8,0,"Tip",2.36,"evening",16,"middle","Sat",16,18,18,2022-04-16 16:18:18,2022-04-16 16:27:20
1975268,15.4,3.16,2,13,0,"Tip",1,"morning",24,"end","Sun",9,14,6,2022-04-24 09:14:06,2022-04-24 09:29:28
2525594,13.2,2.97,1,11.5,0,"Tip",3.06,"evening",30,"end","Sat",16,35,32,2022-04-30 16:35:32,2022-04-30 16:48:44
1182658,6.8,1.2,1,7,0,"Tip",2.15,"evening",14,"middle","Thu",16,58,18,2022-04-14 16:58:18,2022-04-14 17:05:04
1731222,13.7,2.54,1,11,0,"Tip",3.06,"afternoon",21,"end","Thu",14,47,59,2022-04-21 14:47:59,2022-04-21 15:01:41
725916,18.5,1.57,4,12.5,0,"Tip",2,"morning",9,"beginning","Sat",8,42,27,2022-04-09 08:42:27,2022-04-09 09:00:59
1928770,12.8,1.84,2,10,0,"Tip",3.45,"evening",23,"end","Sat",16,8,24,2022-04-23 16:08:24,2022-04-23 16:21:09
65888,9.5,1.3,1,8,0,"Tip",2.46,"afternoon",1,"beginning","Fri",14,54,39,2022-04-01 14:54:39,2022-04-01 15:04:11
2100376,20,3.52,1,15.5,0,"Tip",2.82,"night",26,"end","Tue",4,12,21,2022-04-26 04:12:21,2022-04-26 04:32:20
884380,12.4,2.56,1,11.5,0,"Tip",2.96,"morning",11,"middle","Mon",7,2,34,2022-04-11 07:02:34,2022-04-11 07:14:59
660863,10.2,1.72,3,9,0,"Tip",2.66,"afternoon",8,"beginning","Fri",14,8,44,2022-04-08 14:08:44,2022-04-08 14:18:55
1021233,10.5,3.99,1,13,0,"Tip",5,"evening",12,"middle","Tue",19,10,55,2022-04-12 19:10:55,2022-04-12 19:21:24
1194391,9.5,1.9,1,8.5,0,"Tip",2.46,"evening",14,"middle","Thu",18,19,32,2022-04-14 18:19:32,2022-04-14 18:29:04
1747045,20.6,6.61,1,22,0,"Tip",5.16,"afternoon",21,"end","Thu",15,55,14,2022-04-21 15:55:14,2022-04-21 16:15:48
1966288,2.3,0.37,3,3.5,0,"Tip",1.36,"morning",24,"end","Sun",7,0,44,2022-04-24 07:00:44,2022-04-24 07:03:02
2461900,12.6,3.42,1,12.5,0,"Tip",4.89,"night",29,"end","Fri",23,8,13,2022-04-29 23:08:13,2022-04-29 23:20:46
209600,8.3,1.2,1,7,0,"Tip",2.05,"morning",3,"beginning","Sun",8,43,24,2022-04-03 08:43:24,2022-04-03 08:51:41
1531784,16.4,8.33,1,24.5,6.55,"Tip",6.87,"morning",19,"middle","Tue",9,25,35,2022-04-19 09:25:35,2022-04-19 09:41:59
1151410,9,1.34,2,8,0,"Tip",2.26,"morning",14,"middle","Thu",10,42,42,2022-04-14 10:42:42,2022-04-14 10:51:41
120320,6.1,1,1,6,0,"Tip",1.86,"morning",2,"beginning","Sat",8,53,27,2022-04-02 08:53:27,2022-04-02 08:59:34
